RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
bestbuy,LG A925KSM,4,9/7/2022 17:40,FlyingC,"Not perfect, but pretty great","I have an earlier model of the LG CordZero that I've been very happy with, and this new one so far is just as good. There are a ton of things I like about it and only a few things that aren't perfect, but it's still my go-to vacuum for quick clean ups around the house. 

The charging base is sturdy and makes it really easy to grab the vacuum for use and drop it back in the slot for charging when it's done. I rarely have to switch to the second battery, but if needed it's right there in the stand always charged and ready to go. The run time I get out of a single battery is usually more than enough for me to hit the main areas in my downstairs (at least 15-20 minutes). I also like that the stand has a place to keep both attachments so they don't get lost. When I grab the vacuum to go, I usually pull the crevice tool off and slip it into my back pocket so I have it when needed.

The telescoping floor brush is another super convenient feature. I'm over 6' but when it's fully extended I can vacuum without having to stoop over. Then, when I'm doing the stairs, I can shorten it until it's just the right length to clean the steps as I go up. I can switch out the roller head with the crevice tool to get the edges of the steps, as the roller doesn't get all the way to the edges most of the time.

The ""kompressor"" technology is also a game changer. The weak link with most stick vacuums in my house is they fill up really fast with pet hair and I feel like I'm constantly emptying them. With this one, I can shut it off for a second, push the lever down to compress all the hair/debris to the bottom of the canister and then start vacuuming again. I can now do large areas without having to stop and make a trip to the trash can to empty it out. Anything that saves time is a big plus in my book.

It's easy to empty out when you're done. Usually pressing the lever down will make everything drop out, but a couple taps on the side of the trash can will get anything that tries to stick. I also pull the filter out of the top each time and tap it into the trash to clear most of the dust off. Then every few weeks I'll wash that filter and let it dry for a day and it's practically as good as new. 

It does have a wifi connection so you can add it to your LG ThinQ app with other LG appliances, but I haven't found that to be particularly useful for anything. After I'm done using it and put it on the charger, I'll get an alert later that it's finished charging. I guess that's nice, but really isn't necessary. Maybe it'll alert on other conditions if something happens to it, but I have yet to run into that situation.

There are a couple of things about it that aren't perfect. One is the suction is a little on the weak side, especially if you have the stick extended all the way. I find myself using it in the ""turbo"" mode most of the time and then it picks everything up. It's noisier and uses more battery in that mode, but still acceptable. The other thing it does is sometimes leave a little line of dust/pet hair on rugs from the back edge of the roller head. There's a little strip of material like a short cloth brush on the trailing side of the roller. As you're vacuuming and pull it towards you, it apparently gathers the debris. Then when you roll forward again it leaves the line of dust/hair on the rug. The solution for me is to always vacuum rugs by working your way backwards. Then at the end you can clean up that little line of debris. 

So, it's not perfect but like I said it's still my vacuum of choice for cleanups in between major vacuuming with a corded model. It's light, easy to use, holds a lot of debris, and has a good long battery life. For me, that overcomes its weaknesses."
bestbuy,LG A925KSM,5,9/11/2022 8:37,Alex,"Excellent stick vacuum, with some sneaky features","Here is yet another stick vacuum on the market; however, hold on for a second....this one has some things going for it.

What's in the box:  Surprisingly, a lot.  The box is fairly small, but whomever was in charge of packing the box obviously is a world champion Tetris player.  I mean this in a good way since there are quite a few things included.  Two batteries, charging stand, brush head, and two crevice cleaners are included.

Setup:  Although there are quite a few parts, setup was fairly straightforward.  You click together the stand, click together the vacuum and insert the battery(s).  You can then set up wifi, if you want, to get a few more features.....most of which I don't use...more on that.

Use:  Overall it is fairly straight forward...it is just a stick vacuum after all.  There are a few things, though, that I really like.  One of those things is the two batteries.  If you really want to get your clean on, you simply swap batteries when the first one dies.  The second battery charges in its own spot on the charging stand, so both are always charged.  I will say, battery life is what you would expect with a stick vacuum.  It's not like they included two because the one.....sucks (see what I did there?).  The buttons are easy to use.  Push to turn on, and then use the other two to change the suction power.  You can hold the ""plus"" sign one for a few sections and turn on turbo boost; however, this will cause you to go running for the second battery fairly soon after....but it is very powerful for a stick vacuum.  

Unique features:  Besides the two batteries (see above), there are the wifi features, the extendable ""tube"" and a little flappy pushy doodad that helps empty the dust container.  The wifi features are..neat...but I found after setting it up I don't use it.  On the LG Home app you can see the charge status, how long you've used the vacuum for, and a few other stats.  Nothing that I found very useful other than ""oh thats neat"".  The extendable tube I both like, and dislike.  I like because it makes the vacuum compact and easier to store.  What I don't like, is that the button/slider you use to extend the tube is a little quirky.  It sometimes took me a few tries to get it to extend.  That dirt container thing?  I LOVE.  You open the bottom of the container and push down on a slider that pushes all (most) of the dirt and hair right out and into the trash.  No more digging in and going on a hunt trying to empty it out.  

Overall:  I really like this stick vacuum.  Besides the extending tube quirk, I love everything else about it and that quirk is not enough for me to give it 4 stars rather than 5."
bestbuy,LG A925KSM,5,9/7/2022 17:42,TechNinja,A Strong Performer!,"The LG Cord Zero is a great option at this price point when you compare it to other vacuums in the price range. It has some positives and some flaws as most products do. Anytime you go with a cordless vacuum you will have compromises. However, none of those outweigh the glory of not needing to find an outlet, manage the power cord while vacuuming, and rolling the cable back up. It has changed the way we clean at our house. We vacuum far, far more often now. We never reach for the dustpan and broom either. It’s just so easy to use. 

Pros:

Its very light weight while feeling solid. When using the vacuum, you never feel fatigue. The material choices are excellent. The main shaft slides up and down very easily for adjustment. The dust bin opens in a way that makes it as easy as possible to land the dust into the garbage bin without spills. The stand that comes with the vacuum is very convenient. I did not want to wall mount, so its nice that LG provided a solid solution for a less permanent option. I like that the vacuum doesn’t use a trigger to turn on/off the vacuum function unlike one if its competitors. Instead, it’s just a button located in an easy to press location on the top of the handle. There’s two main modes, normal and turbo. On normal the vacuum feels like the usual for a cordless vacuum. Weak compared to their corded counterparts. That’s ok because that’s literally every cordless vacuum on the market. The most powerful cordless vacuum cannot match the most powerful corded vacuum. However, the LG Cord Zero does have a nice way to get close to the power of a corded vacuum. Turbo mode. With turbo mode, the vacuum achieves very high levels of suction. It will run out of battery quicker in turbo mode, which is to be expected. The last pro I have is the fact that it comes with two batteries. A cordless vacuum with one battery is not the best situation. Luckily, this kit comes with two!

Cons:

There aren’t many cons. It takes a bit of getting used to putting the vacuum in its stand. For a while it will feel difficult, but you get used to it after a while. It could be designed better I feel. The last con is that there aren’t that many attachments included in this kit. It would’ve been nice to get one more vacuum head included in this kit. I went on LG’s website, and they have some cool options to purchase separately, so at least you can get more if you are willing to pay extra.
 Ultimately, the LG Cord Zero is a strong performer. It boasts a useful turbo mode. It feels great to use and is lightweight. It comes with two batteries, and they last a good while. The attachments that did come with the vacuum are useful. You can’t really go wrong at this price point with the LG Cord Zero."
bestbuy,LG A925KSM,5,9/12/2022 11:45,rtbestbuy,Great Addition to a RoboVac Home!,"The LG-CordZero Stick Vacuum with Kompressor technology is a great addition to a robovac home. We live in a house with two dogs who shed and insist on bringing the great outdoors inside. With wood, tile, linoleum and carpeted surfaces, as well as furniture, we added a robovac to the family to try to keep up. RoboVacs are a great 90% solution, but there are still corners, behind doors, furniture, and just the odd spots to vacuum. A rechargeable stick vacuum is a great idea, but most that we tried either just didn't have enough vacuum, capacity, or battery to really work well. The other problem with a 'cordless' is that you have to charge it somewhere, you can't just stick it in a closet. The LG-CordZero solves these problems in a compact, easy to store package.

The LG-CordZero has a very nice charging stand that hides in a cubbyhole nicely (see picture). LG provides a hideaway second battery that can be swapped and charged while the vacuum is in use. The basic vacuum is sufficient for dust, fur, and dirt, and there is a boost and turbo mode for really dirty stuff. It's also great on furniture and blankets. It comes with a 'beater' head, crevice tool and brush attachment which pretty much covers any surface you need to clean. The 'neck' adjusts to accomodate the height of the user.

Setup was a breeze. It literally took us longer to get it out of the box than it did to get it clicked together to use. The instructions are clear and concise. It is WiFi connected, but I found that to be marginally useful. It's not required for operation.

The 'compressor' technology actually works pretty well, at least for fur and dust. There is a lever that you press and it pushes the gunk down into the bottom of the 'gunk' well. Since none of these stick vacuums have much storage, it allows you to empty it much less frequently. It also makes emptying it much easier because you open the bottom, flick the lever a couple of times and it pushes the gunk out the bottom.

All in all, an excellent addition to a robovac home. It would be welcome in a smaller home or as an alternative to pulling out the corded vacuum to vacuum a room or couple of spots. Highly recommended!"
bestbuy,LG A925KSM,5,9/7/2022 21:36,Titan5178,LG Made it even Better!,"I had the older version of this same model and really liked it. This one is even better as the battery runtime has been improved to 60 minutes from 40. There’s still enough suction at regular power that I hardly need to engage the power or turbo mode for any reason. With the included extra battery I can do the entire house while another battery charges in the docking station. 

Another difference is the old model included a hard floor and a carpet attachment. This one just has one universal attachment to do both. I think this approach is much better. I’ve had no issues using this all-in-one attachment to clean both my tile and carpet. It also includes a combination tool that can be used to clean your car or if you use it on the end of the telescoping wand I’m able to get random spiderwebs out of the corners of my 10 foot ceilings. The Power Punch tool has a vibrating feature that allows it to aggravate the dust and debris and remove it from upholstery. There is a 5-step filtration system so there are several filters: a prefilter, 2 “cyclonic”, metal, and fine dust, all of which are both easy to remove and washable.

My old model also did not feature the “Kompressor” technology which compacts the dirt and hair so that it both stores more and is easier to dispose of. It provides a Kompressor Lever that you can utilize while vacuuming to force the dirt into the bottom of the dustcup. I find this to be a valuable new feature because I constantly had to use my finger or remove the filter to get all of the dirt out of the old one.  

Pros:  

High Performance 
Not that noisy 
Includes 2 batteries 
Washable filters 
1 large attachment for all floors 
Multiple smaller attachments 
Kompressor technology 
Wifi enabled 
Docking station can be placed on floor or wall mountable 
10 year motor warranty (1 year general)  

Cons: 

None! 

Overall, this is an excellent cordless stick vacuum and I have no hesitation recommending it to anyone. The increased runtime and extra battery give you two hours which should be enough to cover an average or even large home."
bestbuy,LG A925KSM,5,9/8/2022 10:45,ZachC,Stand Out Cordless Vacuum,"Really impressed with this LG vacuum. It has great suction on our carpet and leaves clean lines. It also works great grabbing crumbs against the baseboards in the kitchen. There are three modes of suction and you just need to press the power button vs holding the trigger like other stick vacuum brands. While turbo mode runs the battery down faster I have yet to run out of battery life before finishing the job. The grip on the back of the handle is nice but I do not really care for the piece inside the handle by my index finger.   While a slight inconvenience, you quickly become used to it being there.  The Kompressor technology works great to make more room for dirt and helps with emptying. It is lighter than other stick vacuums I have used and I like that the stand holds all the attachments and spare battery so you do not have to find another place to store them.  This vaccum has made it fun to clean in our house and its easy for our kids to grab off the stand and use when they need to clean up a mess.  The stand also charges the both batteries so its always ready to go when needed which is really helpful.  The app has a self-diagnostics tool that I have not used yet but may come in handy in the future.  Overall, very happy with the ease of assembly, performance and battery life of this new model from LG.  Highly recommend!"
bestbuy,LG A925KSM,5,9/8/2022 22:07,Derek,LG Continues to Impress with the CordZero,"I’ve owned the first two generations of the CordZero. My wife uses one of them to keep her classroom vacuumed, I keep one upstairs, and this new one downstairs. While I wish it came with a bare floor attachment, the hybrid floor attachment it does come with does a sufficient job on the wood floors I have downstairs while also working well on the carpet on the stairs.

Battery life has improved with each iteration of the CordZero, and it is impressive. I have a 3,000 square foot home, and I rarely need to swap batteries while vacuuming from one end of the house to the other. Plenty of suction power, something the CordZero has always had, while also being lightweight, relatively quiet, and easy to clean. Yes, the CordZero can be pricey. But you get the stand, an extra battery, an extra filter, and all the attachments you need to keep your floors clean. 

The CordZero can also be connected to the internet, but to be honest, I have little to no desire to do so. LG doesn’t need to know how often I use their vacuum or when the filters need to be cleaned… But the CordZero functions just fine without the internet connectivity, and I highly recommend it as a high-end, very capable cordless vacuum."
bestbuy,LG A925KSM,5,9/12/2022 0:33,Sean,So nice I got it twice.,"The LG CordZero stick vacuum is perfect for quick clean ups or for use in small areas. This is actually my second one of these vacuums and the first is still going strong after three years. We have one dedicated to the upstairs and the other mainly stays in the RV. The battery life is more than enough to clean the entire RV. With the addition of the second battery, that is always topped off in the charging base, there is also more than enough life to clean all three upstairs bedrooms and the common area. The Kompressor feature makes for easy emptying of the canister and in the event of picking up a lot of dog hair it can be used to compress it down to continue vacuuming. The telescoping wand is not only useful for saving storage space, but it is actually super useful for when the kids need to do a quick clean up. It's the perfect height for our 8 and 10 year olds. Cleaning the vacuum itself is also a breeze as the filters are easy to get to and the internals of the canister break down very simply.

Lightweight, powerful and easy to use and maintain."
bestbuy,LG A925KSM,5,9/15/2022 8:30,Matt,Unbelievable Vacuum,"I have so much to say about this vacuum and its all good things.

This vacuum is extremely impressive. It comes with a stand, wall charger, spare battery, two separate attachments and a spare filter. The battery lasts quite a long time (I am not sure as to how long because I always keep the device plugged in when not in use. The stand holds both attachment pieces so they are not hanging off the side of the vacuum (like most vacuums). You can adjust the power of the suction on the vacuum which is great. The vacuum while on full power is not also that loud. The suction on all levels is also very good on hardwood floors and carpets. I am a huge fan of how compact the vacuum is. When not in use it's not very tall so its quite compact in a closet. It does of course extend out when in use so not to worry. Aesthetically its a very nice vacuum but don't but a vacuum for aesthetics alone, buy it because it functions and performs well. I highly recommend anyone buy this vacuum for any cleaning use. It's well worth your money."
bestbuy,LG A925KSM,4,9/10/2022 13:15,82jax,"Efficient stick, needs balance.","The vacuum stick has great suction on both hardwood and our area rugs.  It does have some issues trying to pick-up larger debris, but a lot of this is toys you wouldn’t want to be trying pull or dig out later.  It would be nice though in the dining area to be able to grab those larger crumbs at times.  The battery seems to last for quite a while allowing me to get through the entire house and re-touch any areas that need extra attention where there’s high foot traffic from our kids; eating and play areas.  This is in normal mode and switching between batteries after about an hour of use.  Overall this is a good vacuum for everyday light cleaning that is easy to operate and easy to unclog and clean.

An advantage to this is the free standing base for charging and storing the vacuum vice having to hang it on a wall.  Plus having the option to store most attachments to the stand and not having to find a place with others to store the additional accessories.  Just kept readily available what I would use daily and more often for those deeper cleanings.  I did find during use that it did seem a little unbalanced at times in trying to keep it on track with where I was trying to get it go."
bestbuy,LG A925KSM,3,9/9/2022 13:06,TheStump,Expected Way More From This Vacuum,"I expected way more from this LG stick vacuum. While it does clean up fairly well, there are several issues that keep this from being a great stick vacuum. 

Positives first: it is lightweight and compact, has good suction on high, really good suction on turbo, and does a mostly good job picking up dog hair, dirt and dust on most surfaces. The charging station is awesome and dual batteries assure that I can vacuum my whole house and basement without having to recharge (about 3700 sq feet total). I like that the whole unit extends to accommodate my height but also allows easier use on stairs with the shorter length. Possibly my favorite feature is the Kompressor that allows you to compact what you pick up in the canister. This feature allows for a greater capacity as you can compress the stuff in the canister so you don’t have to empty as often.

What keeps this unit from being great are the many negatives: Low speed is mostly useless. I have to use high or turbo to pick everything up off the floor and rugs/carpet. It struggles with larger solids. I believe this is due to the suction not being strong enough. There is no light. For a model at this price point I expected a bright LED to light up the floor. Even much cheaper stick vacuums have this feature. The suction is super weak with the vacuum extended and no attachments. More attachments should be included for the price but they are only available to be purchased separately. 

I would not recommend this vacuum and would suggest anyone looking for a stick vacuum to look elsewhere."
bestbuy,LG A925KSM,1,9/6/2022 12:03,Austin,Poor suction,Does not pick items up well. I regret this purchase completely. Always feel like its on low power mode. I push items around too often and it does not pull them up becauce it does not have the power. Would not recommend
bestbuy,LG A927KGMS,5,9/7/2022 17:17,Curmudgeon1,"POWERFUL, LIGHTWEIGHT & EFFICIENT STICK VACUUM","The LG CordZero A925KSM Kompressor Stick Vacuum is similar to some other LG cordless vacuum models, and that is a very good thing.  The LG A925KSM is an excellent cordless stick vacuum that performs very well and is very pleasant and easy to use.

The LG CordZero A925KSM Kompressor arrives very well packed and includes the vacuum motor power head, an aluminum telescoping extension wand (20” collapsed, 29.5” extended), a universal power nozzle (for carpet and bare floors), a combination tool (with removable brush), a crevice tool, a free-standing / wall mountable, portable storage stand with integral battery charger, two lithium ion rechargeable batteries, a spare pre-filter for the motor and a small brush for cleaning the dirt collection canister and motor housing.

Assembly of the charging stand is straightforward, and LG provides a quantity of printed product documentation.  The stand has a weighted base, which I found to be very stable.  The stand may also be wall mounted.  The hardware for wall attachment is included.  Notably, all of the included components and accessories are accommodated on the charging stand!  

The combination tool and crevice tool attachments can be used with or without the telescoping extension wand, easily accommodating cleaning out of reach areas, as well as close-up cleaning tasks such as upholstered furniture.  The telescoping wand provides four latching positions.  All of the attachments easily snap together and latch securely.

Cordless stick vacuums are particularly attractive and desirable for their light weight, easy maneuverability and superior convenience.  The LG CordZero A925 Kompressor excels in those attributes.  

The vacuum weighs only 5.95 lbs, with most of the weight concentrated in the motor unit and battery.  The handle is large and comfortable.  The thumb operated power on/off switch and motor speed control switches (+ / -) are conveniently located and easily operated.  Switches only require momentary depression and do not need to be held continuously during operation as some stick vacuums require.

The power vacuum nozzle is equipped with a ball-gimbal mount which affords outstanding maneuverability and directional control.  The CordZero easily reaches under low furniture, and is easily maneuvered next to walls and furnishings for excellent edge cleaning.

The power vacuum nozzle contains a motorized 9” brushroll which operates at all times for both carpeted and hard surface floors.  A pair of small rollers facilitates movement on carpeting, but nevertheless, there are times when forward motion required additional physical effort.  I found that a high angle of attack exacerbated that issue, and lowering the angle of the stick vacuum reduced the level of required effort.  However, I also found that lowering the angle of attack often necessitates bending slightly to lower the handle/stick.  This created an occasional annoyance.  This issue does not result from the telescoping extension wand being too short.  Rather, it is a product of the design of the leading edge of the of the power nozzle which can embed in carpet pile.

LG provides a specification of 200 watts of suction power.  If LG is actually describing an air watts rating, 200 watts is double the required 100 air watt standard for upright vacuums, and is only slightly below the 220 air watt standard for canister vacuums.

I found the suction power to be more than adequate.  The CordZero A925 provides three motor speeds (power levels) labeled as Normal, Power and Turbo.  The default, Normal mode proved to be extremely effective on both hard and carpeted surfaces.  The Power and Turbo motor speeds reduce battery run-time and increase noise level.

LG claims 40 minutes of operation (per battery) in Normal mode, 20 minutes in Power mode and 6 minutes in Turbo mode when using the floor cleaning Universal Power Nozzle.  When used with a non-powered tool, the claimed operating times are 60 minutes in Normal mode, 30 minutes in Power mode and 7 minutes in Turbo mode.  When used with the power nozzle the claimed run times are 40 minutes in Normal mode, 20 minutes in Power mode and 6 minutes in Turbo mode.  Using two fully charged batteries provides for doubling of the foregoing operating times.  The power unit of the vacuum has an LED display with 3 incremental bars for battery capacity.  After using the LG A925 several times, we believe that with the two included batteries, whole house cleaning is well within expectations.

The lithium ion, batteries are 25.9 volt, 2.4 Ah / 62.16 Wh (2.3 Ah / 59.57 Wh minimum) capacity.  Replacement batteries are expensive so they should be properly maintained.  Battery charging is accommodated by charging one battery while attached to the vacuum motor unit as well as the second battery in the charging stand.  Batteries are not charged simultaneously;  they are charged sequentially.  The charging stand first charges the battery which is attached to the vacuum, and upon completion, then charges the second battery in the stand.  Each battery requires approximately 4 hours to fully charge (8 hours to charge both batteries).

Completion of charging of each battery is annunciated by LED indicators (3 incremental LED bars on the vacuum handle for attached battery, and a single LED on the charging stand for second battery).  Completed charging of the primary battery is also annunciated by a push-notification to the available LG Thin-Q smartphone app.  The built-in LED panel also shows the progress of charging, the need for filter cleaning, detection of a clogged vacuum flow-path and indicates if Wi-Fi is active.

I already had the Thin-Q app installed on my LG smartphone.  Nevertheless, it required a few attempts to finally connect the vacuum with the app via wi-fi.  The CordZero communicates only on 2.4GHz wi-fi.

The Thin-Q app tracks usage of the CordZero by date and cleaning sessions, reporting total hours/minutes of use.  It also displays the duration of use in each of the three power modes, and notifies the user when filters require cleaning.  Additional data granularity might be useful, such as displaying the duration of individual cleaning sessions, rather than just the grand total of each day’s use.  

The Thin-Q app displays when the battery attached to the vacuum is being charged and when it is fully charged.  It does not provide any additional battery status data such as the remaining capacity of the battery (% remaining), and when charging, the progress of the charge (% charged – time remaining to 100%).  There is no information provided for the second battery.

One improvement that I believe would be beneficial and appreciated would be the addition of an LED display (with pushbutton) on the LG batteries.  Every tool battery pack that I own has such a display.  It is very convenient to be able to simply press the button momentarily and for the approximate current remaining charge level of the battery to be instantly displayed on the LED lamps.

Air filtration is comprised of multiple filter elements and is listed as being 5 stage HEPA filtration.  The filters are removable and washable.  A spare pre-filter is also included.  

The small dust collection bin can fill quickly.  The CordZero A925 Kompressor employs a very unique lever operated “piston” to compress the dust and pet hair in the bin, thereby extending the intervals between emptying.  A single press of the release latch quickly and neatly dumps the contents of the dust bin.

I am hopeful that the CordZero A925 proves to be durable and reliable, but of course, only time will tell.  The unit is comprised of a significant quantity of plastic components.  The latch and hinge which secure the dust collection bin appear to potentially be fragile.  Nevertheless, the vacuum appears to have a high quality build, with a solid feel and well made and nicely finished components.  The LG CordZero A925 Kompressor is a high-quality stick vacuum!

Overall, the LG CordZero A925 Kompressor stick vacuum is excellent.  It is compact, lightweight, easily maneuverable, and efficient.  It is powerful, yet not unpleasantly noisy.  It is well-equipped with accessories which attach and detach with ease, and all of which have dedicated storage places on the included charging/storage stand.  The two large capacity batteries provide approximately two hours of run-time with the non-powered tools or approximately 80 minutes of operating time when used with the power nozzle, which is more than adequate for thoroughly cleaning a large house.  The vacuum cleaning power and efficiency are great.

I believe that you will be just as thoroughly pleased and satisfied with the excellent CordZero A925 Kompressor stick vacuum as we are with ours!"
bestbuy,LG A927KGMS,5,9/7/2022 13:02,Pilgrim007,"Highly portable, yet powerful stick vacuum","The LG CordZero Cordless Stick Vacuum is a great looking, relatively light vacuum cleaner which fits in nicely between our existing corded and robot vacuum cleaners.

Unboxing and assembly seemed to take longer than I had anticipated, as some of the references in the quick-start and instructions referred to items that were not included in my set. It appears that there are three different flavors of this vacuum and although I am happy with mine, it had references to accessories, an accessory holder and mopping ability which this one does not have. Again, not a problem as I did not get the vacuum for mopping but it was a bit confusing at first to use the one-size-fits-all instructions.

The manual advises charging the batteries before usage so I timed it and it was about an hour or so before the battery was fully charged. Once the vacuum charging mount is assembled, it provides a spot to charge the battery as well as dock the vacuum with its-on-board battery and both will charge in sequence. This means that once the primary battery runs out, you can just swap it out for the spare and then charge that one as you continue cleaning, doubling the effective running time. The vacuum itself will slide down the very top part of the mount and once settled there, it will charge the on-board battery as the other battery remains below, in its mount – very clever!

The charging mount can be free-standing or attached to a wall with the included mounting hardware. You can even dispense with the stand’s foot if you are wall mounting and don’t need to free-stand the vacuum. I am using the freestanding mount for now but will likely mount it later down the line.

The stand includes two accessory mount points which securely hold the two included tools (crevice and soft brush). It means that the accessories are not with you as you clean but they are at least in an obvious storage spot. Even some corded standing vacuums don’t have the tools on board so this is not a big deal but I occasionally see something I wish I had the tool for and then have to really want it, to stop what I am doing and head back to base for the tool.

The vacuum can join your Wi-Fi network and then the LG ThinQ app will track things like battery life, cleaning history and other interesting but not necessary data. For me, it is mostly a novelty but I do like when the app notifies me that the batteries are fully charged again.

Using the vacuum is quite liberating. After years of cleaning a 2600 square foot home with various corded vacuums, it was eye-opening to take the same route with a cordless vacuum.

With the universal floor tool attached, I found I was moving around quicker than with the corded. As the vacuum is lighter and did not have as aggressive beater bar inside the floor tool, I was concerned it wasn’t as powerful as the corded. It certainly leaves less obvious marks on the carpet but still seemed to collect the same amount of carpet fiber, pet hair and other debris. The manual had warned that the universal floor tool might be loud on hard surfaces but I did not really notice and it did fine on our mix of carpet, vinyl and laminate floor.

Being able to just keep going where I would previously have to retrace my steps, in order not to exceed the power cord length was great. In addition, the Kompressor technology helps to reduce stops and visits to empty the debris cannister in the garbage. The Kompressor really is just a push button slide that pushes hair, carpet fiber etc. down near the bottom of the cannister so you can continue vacuuming for longer. I found it did reduce stops but did not really push it to the limit, in case it reduced cleaning power. It also helped keep the cannister cleaner as debris wasn’t able to just gather at the top although it remains to be seen if that will continue to work or dust will build up near the top over time. That said, the manual said you could wash out the cannister so it may not be an issue if you keep up with maintenance.

I was able to do about three quarters of our house, including stairs, with a single battery on normal power. Occasionally I would boost the power to get something embedded in the carpet but did not need the turbo function yet. The LG documentation shows that the battery life is drastically reduced if you run it in the higher modes for too long so I was careful.

Swapping batteries was painless other than the vacuum abruptly stopping and needing to walk back to the charging station to swap them over. I then had plenty of power to return upstairs and finish the last two rooms.

The app kept track of running time and battery status as I cleaned which was interesting but not especially useful. Perhaps over time it could be but the jury is still out for me on the app right now. At worst, it might be helpful when it comes time to replace some of the consumable parts like filters and batteries, which LG warns will wear out and need to be replaced at some point.

In summary, I am very happy with the portability and power of this vacuum and it seemed to be on par with the bigger, heavier corded vacuum we own. It could be run as a stick vacuum or you could remove the stick part and use it to clean stairs or inside a car, with lots of power and even more portability to get in smaller spaces. The battery life is good enough to clean a fairly large house, especially as it comes with two batteries and one can always be on charge. The Kompressor tech is useful but not especially glamorous – still makes it better than most cannisters in terms of keeping them clean and how often they need emptying before they affect the cyclone effect. 

Great job LG!"
bestbuy,LG A927KGMS,5,9/7/2022 16:19,MrGadget,LG CordZero A925KSM Cordless Stick Is A STANDOUT,"This LG Cord Zero cordless stick vacuum with Kompressor technology comes with two batteries for extended run time and a clever dirt squisher.

Kompressor technology is a clever built-in feature that compresses the dirt in the dust bin so it does not need to be emptied as often. Moving a lever is all it takes to squish the bin contents.

Get up to 120 minutes of uninterrupted performance with a pair of included batteries. These batteries are said to be an upgraded lithium-ion design that can take repeated charges and discharges and come back for more.

A portable charging stand is provided that holds the CordZero in place and does not require holes to be drilled into a wall, though wall mounting is an option.

One-touch controls turn the vacuum on and off and adjust power levels up to Turbo mode with just a thumb. This should prove to be less strenuous on the hand.

Telescope the wand for greater flexibility and to more conveniently store the unit away while taking up less space.

Removable and washable filters extend the life of the vacuum. In addition, the cyclone system is removable and washable.

A Smart Inverter Motor creates powerful suction and is backed by a 10-year limited warranty (the motor, not the batteries).

The ThinQ app for iOS and Android allows users to check on the vacuum’s cleaning history and perform product diagnostics.

Convertible from a stick to a hand vac, clean floors, furniture and vehicle interiors. Use the included Universal Power Nozzle when in hand vac mode.

LG CordZero is recommended for homes with minimal carpeting or rugs. It is not recommended for use on any fiber floor covering with medium to deep pile, the same as for any vacuum with a spinning brush head.

**WHAT’S IN THE BOX**

• A925KSM CordZero Cordless Stick Vacuum (Six pounds w/o accessories)
• Telescoping wand
• Universal Power Nozzle
• 2 Quick Release Batteries
• Portable Charging Station
• Crevice Tool
• Extra Pre-filter
• AC Power Adapter

**THE SETUP**

Manuals read, BOTH batteries charged (can take up to 240 minutes from fully discharged), it’s time to . . .

**PUT IT TO THE TEST**

A strong, not too loud, motor whir tells me this stick means business.There is plenty of suction even on the lowest power setting. Once it hits a low-pile rug, the power level should be increased for effectiveness, which it to be expected. 

The Kompressor lever is a novel gimmick and it works. As the bin fills, the contents tend to coalesce near the cyclonic ports. Using the Kompressor lever allows the dirt, dust and other debris to be compressed and directed to the bottom of the bin so it does not appear to require emptying so frequently. Who thought of this clever idea?

Battery performance has been as expected, with both batteries providing enough power to clean everywhere. I like the ease-of-use when vacuuming inside our cars. 

Easy to empty, and the simple, washable filter is very effective. There are no consumables to deal with on a regular basis, though the filters will degrade over time. The batteries will eventually need to be replaced. Of equal importance is that the design does not create the need for unusual and unplanned deep cleaning of the CordZero itself.

The brush head is easy to dismantle for removal of anything wrapped around the brush. A quarter-turn of the red screw on the bottom releases the cover for brush head access.

There have been no clogs to remove.

The Wi-Fi-enabled ThinQ App’s monitoring shows a detailed cleaning history and other stats but is, in my mind, a feature that is not so important or relevant to this reviewer.

Everyone here is pretty impressed with this LG CordZero.

**CONCLUSION**

Easy to set up. Easy to use. Easy to like, even love. Very easy to recommend.

**WARRANTY**

Manufacturer’s one year warranty from the date of the original purchase, and 10 years on the Smart Inverter Motor"
